message_name,msgtype,msgcat,field_number,field_name,field_type,required,position
Allocation,J,app,43,PossDupFlag,BOOLEAN,N,19
Allocation,J,app,97,PossResend,BOOLEAN,N,20
Allocation,J,app,52,SendingTime,UTCTIMESTAMP,Y,21
Allocation,J,app,122,OrigSendingTime,UTCTIMESTAMP,N,22
Allocation,J,app,212,XmlDataLen,LENGTH,N,23
Allocation,J,app,213,XmlData,DATA,N,24
Allocation,J,app,347,MessageEncoding,STRING,N,25
Allocation,J,app,369,LastMsgSeqNumProcessed,INT,N,26
Allocation,J,app,370,OnBehalfOfSendingTime,UTCTIMESTAMP,N,27
Allocation,J,app,70,AllocID,STRING,Y,28
Allocation,J,app,71,AllocTransType,CHAR,Y,29
Allocation,J,app,72,RefAllocID,STRING,N,30
Allocation,J,app,196,AllocLinkID,STRING,N,31
Allocation,J,app,197,AllocLinkType,INT,N,32
Allocation,J,app,73,NoOrders,GROUP_COUNT,N,33
Allocation,J,app,124,NoExecs,GROUP_COUNT,N,34
Allocation,J,app,54,Side,CHAR,Y,35
Allocation,J,app,55,Symbol,STRING,Y,36
Allocation,J,app,65,SymbolSfx,STRING,N,37
Allocation,J,app,48,SecurityID,STRING,N,38
Allocation,J,app,22,IDSource,STRING,N,39
Allocation,J,app,167,SecurityType,STRING,N,40
Allocation,J,app,200,MaturityMonthYear,MONTHYEAR,N,41
Allocation,J,app,205,MaturityDay,DAYOFMONTH,N,42
Allocation,J,app,201,PutOrCall,INT,N,43
Allocation,J,app,202,StrikePrice,PRICE,N,44
Allocation,J,app,206,OptAttribute,CHAR,N,45
Allocation,J,app,231,ContractMultiplier,FLOAT,N,46
Allocation,J,app,223,CouponRate,FLOAT,N,47
Allocation,J,app,207,SecurityExchange,EXCHANGE,N,48
Allocation,J,app,106,Issuer,STRING,N,49
Allocation,J,app,348,EncodedIssuerLen,LENGTH,N,50
Allocation,J,app,349,EncodedIssuer,DATA,N,51
Allocation,J,app,107,SecurityDesc,STRING,N,52
Allocation,J,app,350,EncodedSecurityDescLen,LENGTH,N,53
Allocation,J,app,351,EncodedSecurityDesc,DATA,N,54
Allocation,J,app,53,Shares,QTY,Y,55
Allocation,J,app,30,LastMkt,EXCHANGE,N,56
Allocation,J,app,336,TradingSessionID,STRING,N,57
Allocation,J,app,6,AvgPx,PRICE,Y,58
Allocation,J,app,15,Currency,CURRENCY,N,59
Allocation,J,app,74,AvgPrxPrecision,INT,N,60
Allocation,J,app,75,TradeDate,LOCALMKTDATE,Y,61
Allocation,J,app,60,TransactTime,UTCTIMESTAMP,N,62
Allocation,J,app,63,SettlmntTyp,CHAR,N,63
Allocation,J,app,64,FutSettDate,LOCALMKTDATE,N,64
Allocation,J,app,381,GrossTradeAmt,AMT,N,65
Allocation,J,app,118,NetMoney,AMT,N,66
Allocation,J,app,77,OpenClose,CHAR,N,67
Allocation,J,app,58,Text,STRING,N,68
Allocation,J,app,354,EncodedTextLen,LENGTH,N,69
Allocation,J,app,355,EncodedText,DATA,N,70
Allocation,J,app,157,NumDaysInterest,INT,N,71
Allocation,J,app,158,AccruedInterestRate,FLOAT,N,72
Allocation,J,app,78,NoAllocs,GROUP_COUNT,N,73
Allocation,J,app,93,SignatureLength,LENGTH,N,74
Allocation,J,app,89,Signature,DATA,N,75
Allocation,J,app,10,CheckSum,STRING,Y,76
AllocationInstructionAck,P,app,8,BeginString,STRING,Y,1
AllocationInstructionAck,P,app,9,BodyLength,INT,Y,2
AllocationInstructionAck,P,app,35,MsgType,STRING,Y,3
AllocationInstructionAck,P,app,49,SenderCompID,STRING,Y,4
AllocationInstructionAck,P,app,56,TargetCompID,STRING,Y,5
AllocationInstructionAck,P,app,115,OnBehalfOfCompID,STRING,N,6
AllocationInstructionAck,P,app,128,DeliverToCompID,STRING,N,7
AllocationInstructionAck,P,app,90,SecureDataLen,LENGTH,N,8
AllocationInstructionAck,P,app,91,SecureData,DATA,N,9
AllocationInstructionAck,P,app,34,MsgSeqNum,INT,Y,10
AllocationInstructionAck,P,app,50,SenderSubID,STRING,N,11
AllocationInstructionAck,P,app,142,SenderLocationID,STRING,N,12
AllocationInstructionAck,P,app,57,TargetSubID,STRING,N,13
AllocationInstructionAck,P,app,143,TargetLocationID,STRING,N,14
AllocationInstructionAck,P,app,116,OnBehalfOfSubID,STRING,N,15
AllocationInstructionAck,P,app,144,OnBehalfOfLocationID,STRING,N,16
AllocationInstructionAck,P,app,129,DeliverToSubID,STRING,N,17
AllocationInstructionAck,P,app,145,DeliverToLocationID,STRING,N,18
AllocationInstructionAck,P,app,43,PossDupFlag,BOOLEAN,N,19
AllocationInstructionAck,P,app,97,PossResend,BOOLEAN,N,20
AllocationInstructionAck,P,app,52,SendingTime,UTCTIMESTAMP,Y,21
AllocationInstructionAck,P,app,122,OrigSendingTime,UTCTIMESTAMP,N,22
AllocationInstructionAck,P,app,212,XmlDataLen,LENGTH,N,23
AllocationInstructionAck,P,app,213,XmlData,DATA,N,24
AllocationInstructionAck,P,app,347,MessageEncoding,STRING,N,25
AllocationInstructionAck,P,app,369,LastMsgSeqNumProcessed,INT,N,26
AllocationInstructionAck,P,app,370,OnBehalfOfSendingTime,UTCTIMESTAMP,N,27
AllocationInstructionAck,P,app,109,ClientID,STRING,N,28
AllocationInstructionAck,P,app,76,ExecBroker,STRING,N,29
AllocationInstructionAck,P,app,70,AllocID,STRING,Y,30
AllocationInstructionAck,P,app,75,TradeDate,LOCALMKTDATE,Y,31
AllocationInstructionAck,P,app,60,TransactTime,UTCTIMESTAMP,N,32
AllocationInstructionAck,P,app,87,AllocStatus,INT,Y,33
AllocationInstructionAck,P,app,88,AllocRejCode,INT,N,34
AllocationInstructionAck,P,app,58,Text,STRING,N,35
AllocationInstructionAck,P,app,354,EncodedTextLen,LENGTH,N,36
AllocationInstructionAck,P,app,355,EncodedText,DATA,N,37
AllocationInstructionAck,P,app,93,SignatureLength,LENGTH,N,38
AllocationInstructionAck,P,app,89,Signature,DATA,N,39
AllocationInstructionAck,P,app,10,CheckSum,STRING,Y,40
BidRequest,k,app,8,BeginString,STRING,Y,1
BidRequest,k,app,9,BodyLength,INT,Y,2
BidRequest,k,app,35,MsgType,STRING,Y,3
BidRequest,k,app,49,SenderCompID,STRING,Y,4
BidRequest,k,app,56,TargetCompID,STRING,Y,5
BidRequest,k,app,115,OnBehalfOfCompID,STRING,N,6
BidRequest,k,app,128,DeliverToCompID,STRING,N,7
BidRequest,k,app,90,SecureDataLen,LENGTH,N,8
BidRequest,k,app,91,SecureData,DATA,N,9
BidRequest,k,app,34,MsgSeqNum,INT,Y,10
BidRequest,k,app,50,SenderSubID,STRING,N,11
BidRequest,k,app,142,SenderLocationID,STRING,N,12
BidRequest,k,app,57,TargetSubID,STRING,N,13
BidRequest,k,app,143,TargetLocationID,STRING,N,14
BidRequest,k,app,116,OnBehalfOfSubID,STRING,N,15
BidRequest,k,app,144,OnBehalfOfLocationID,STRING,N,16
BidRequest,k,app,129,DeliverToSubID,STRING,N,17
BidRequest,k,app,145,DeliverToLocationID,STRING,N,18
BidRequest,k,app,43,PossDupFlag,BOOLEAN,N,19
BidRequest,k,app,97,PossResend,BOOLEAN,N,20
BidRequest,k,app,52,SendingTime,UTCTIMESTAMP,Y,21
BidRequest,k,app,122,OrigSendingTime,UTCTIMESTAMP,N,22
BidRequest,k,app,212,XmlDataLen,LENGTH,N,23
BidRequest,k,app,213,XmlData,DATA,N,24
BidRequest,k,app,347,MessageEncoding,STRING,N,25
BidRequest,k,app,369,LastMsgSeqNumProcessed,INT,N,26
BidRequest,k,app,370,OnBehalfOfSendingTime,UTCTIMESTAMP,N,27
BidRequest,k,app,390,BidID,STRING,N,28
BidRequest,k,app,391,ClientBidID,STRING,Y,29
BidRequest,k,app,374,BidRequestTransType,CHAR,Y,30
BidRequest,k,app,392,ListName,STRING,N,31
BidRequest,k,app,393,TotalNumSecurities,INT,Y,32
BidRequest,k,app,394,BidType,INT,Y,33
BidRequest,k,app,395,NumTickets,INT,N,34
BidRequest,k,app,15,Currency,CURRENCY,N,35
BidRequest,k,app,396,SideValue1,AMT,N,36
BidRequest,k,app,397,SideValue2,AMT,N,37
BidRequest,k,app,398,NoBidDescriptors,GROUP_COUNT,N,38
BidRequest,k,app,420,NoBidComponents,GROUP_COUNT,N,39
BidRequest,k,app,409,LiquidityIndType,INT,N,40
BidRequest,k,app,410,WtAverageLiquidity,FLOAT,N,41
BidRequest,k,app,411,ExchangeForPhysical,BOOLEAN,N,42
BidRequest,k,app,412,OutMainCntryUIndex,AMT,N,43
BidRequest,k,app,413,CrossPercent,FLOAT,N,44
BidRequest,k,app,414,ProgRptReqs,INT,N,45
BidRequest,k,app,415,ProgPeriodInterval,INT,N,46
BidRequest,k,app,416,IncTaxInd,INT,N,47
BidRequest,k,app,121,ForexReq,BOOLEAN,N,48
BidRequest,k,app,417,NumBidders,INT,N,49
BidRequest,k,app,75,TradeDate,LOCALMKTDATE,N,50
BidRequest,k,app,418,TradeType,CHAR,Y,51
BidRequest,k,app,419,BasisPxType,CHAR,Y,52
BidRequest,k,app,443,StrikeTime,UTCTIMESTAMP,N,53
BidRequest,k,app,58,Text,STRING,N,54
BidRequest,k,app,354,EncodedTextLen,LENGTH,N,55
BidRequest,k,app,355,EncodedText,DATA,N,56
BidRequest,k,app,93,SignatureLength,LENGTH,N,57
BidRequest,k,app,89,Signature,DATA,N,58
BidRequest,k,app,10,CheckSum,STRING,Y,59
BidResponse,l,app,8,BeginString,STRING,Y,1
BidResponse,l,app,9,BodyLength,INT,Y,2
BidResponse,l,app,35,MsgType,STRING,Y,3
BidResponse,l,app,49,SenderCompID,STRING,Y,4
BidResponse,l,app,56,TargetCompID,STRING,Y,5
BidResponse,l,app,115,OnBehalfOfCompID,STRING,N,6
BidResponse,l,app,128,DeliverToCompID,STRING,N,7
BidResponse,l,app,90,SecureDataLen,LENGTH,N,8
BidResponse,l,app,91,SecureData,DATA,N,9
BidResponse,l,app,34,MsgSeqNum,INT,Y,10
BidResponse,l,app,50,SenderSubID,STRING,N,11
BidResponse,l,app,142,SenderLocationID,STRING,N,12
BidResponse,l,app,57,TargetSubID,STRING,N,13
BidResponse,l,app,143,TargetLocationID,STRING,N,14
BidResponse,l,app,116,OnBehalfOfSubID,STRING,N,15
BidResponse,l,app,144,OnBehalfOfLocationID,STRING,N,16
BidResponse,l,app,129,DeliverToSubID,STRING,N,17
BidResponse,l,app,145,DeliverToLocationID,STRING,N,18
BidResponse,l,app,43,PossDupFlag,BOOLEAN,N,19
BidResponse,l,app,97,PossResend,BOOLEAN,N,20
BidResponse,l,app,52,SendingTime,UTCTIMESTAMP,Y,21
BidResponse,l,app,122,OrigSendingTime,UTCTIMESTAMP,N,22
BidResponse,l,app,212,XmlDataLen,LENGTH,N,23
BidResponse,l,app,213,XmlData,DATA,N,24
BidResponse,l,app,347,MessageEncoding,STRING,N,25
BidResponse,l,app,369,LastMsgSeqNumProcessed,INT,N,26
BidResponse,l,app,370,OnBehalfOfSendingTime,UTCTIMESTAMP,N,27
BidResponse,l,app,390,BidID,STRING,N,28
BidResponse,l,app,391,ClientBidID,STRING,N,29
BidResponse,l,app,420,NoBidComponents,GROUP_COUNT,Y,30
BidResponse,l,app,93,SignatureLength,LENGTH,N,31
BidResponse,l,app,89,Signature,DATA,N,32
BidResponse,l,app,10,CheckSum,STRING,Y,33
BusinessMessageReject,j,app,8,BeginString,STRING,Y,1
BusinessMessageReject,j,app,9,BodyLength,INT,Y,2
BusinessMessageReject,j,app,35,MsgType,STRING,Y,3
BusinessMessageReject,j,app,49,SenderCompID,STRING,Y,4
BusinessMessageReject,j,app,56,TargetCompID,STRING,Y,5
BusinessMessageReject,j,app,115,OnBehalfOfCompID,STRING,N,6
BusinessMessageReject,j,app,128,DeliverToCompID,STRING,N,7
BusinessMessageReject,j,app,90,SecureDataLen,LENGTH,N,8
BusinessMessageReject,j,app,91,SecureData,DATA,N,9
BusinessMessageReject,j,app,34,MsgSeqNum,INT,Y,10
BusinessMessageReject,j,app,50,SenderSubID,STRING,N,11
BusinessMessageReject,j,app,142,SenderLocationID,STRING,N,12
BusinessMessageReject,j,app,57,TargetSubID,STRING,N,13
BusinessMessageReject,j,app,143,TargetLocationID,STRING,N,14
BusinessMessageReject,j,app,116,OnBehalfOfSubID,STRING,N,15
BusinessMessageReject,j,app,144,OnBehalfOfLocationID,STRING,N,16
BusinessMessageReject,j,app,129,DeliverToSubID,STRING,N,17
BusinessMessageReject,j,app,145,DeliverToLocationID,STRING,N,18
BusinessMessageReject,j,app,43,PossDupFlag,BOOLEAN,N,19
BusinessMessageReject,j,app,97,PossResend,BOOLEAN,N,20
BusinessMessageReject,j,app,52,SendingTime,UTCTIMESTAMP,Y,21
BusinessMessageReject,j,app,122,OrigSendingTime,UTCTIMESTAMP,N,22
BusinessMessageReject,j,app,212,XmlDataLen,LENGTH,N,23
BusinessMessageReject,j,app,213,XmlData,DATA,N,24
BusinessMessageReject,j,app,347,MessageEncoding,STRING,N,25
BusinessMessageReject,j,app,369,LastMsgSeqNumProcessed,INT,N,26
BusinessMessageReject,j,app,370,OnBehalfOfSendingTime,UTCTIMESTAMP,N,27
BusinessMessageReject,j,app,45,RefSeqNum,INT,N,28
BusinessMessageReject,j,app,372,RefMsgType,STRING,Y,29
BusinessMessageReject,j,app,379,BusinessRejectRefID,STRING,N,30
BusinessMessageReject,j,app,380,BusinessRejectReason,INT,Y,31
BusinessMessageReject,j,app,58,Text,STRING,N,32
BusinessMessageReject,j,app,354,EncodedTextLen,LENGTH,N,33
BusinessMessageReject,j,app,355,EncodedText,DATA,N,34
BusinessMessageReject,j,app,93,SignatureLength,LENGTH,N,35
BusinessMessageReject,j,app,89,Signature,DATA,N,36
BusinessMessageReject,j,app,10,CheckSum,STRING,Y,37
DontKnowTrade,Q,app,8,BeginString,STRING,Y,1
DontKnowTrade,Q,app,9,BodyLength,INT,Y,2
DontKnowTrade,Q,app,35,MsgType,STRING,Y,3
DontKnowTrade,Q,app,49,SenderCompID,STRING,Y,4
DontKnowTrade,Q,app,56,TargetCompID,STRING,Y,5
DontKnowTrade,Q,app,115,OnBehalfOfCompID,STRING,N,6
DontKnowTrade,Q,app,128,DeliverToCompID,STRING,N,7
DontKnowTrade,Q,app,90,SecureDataLen,LENGTH,N,8
DontKnowTrade,Q,app,91,SecureData,DATA,N,9
DontKnowTrade,Q,app,34,MsgSeqNum,INT,Y,10
DontKnowTrade,Q,app,50,SenderSubID,STRING,N,11
DontKnowTrade,Q,app,142,SenderLocationID,STRING,N,12
DontKnowTrade,Q,app,57,TargetSubID,STRING,N,13
DontKnowTrade,Q,app,143,TargetLocationID,STRING,N,14
DontKnowTrade,Q,app,116,OnBehalfOfSubID,STRING,N,15
DontKnowTrade,Q,app,144,OnBehalfOfLocationID,STRING,N,16
DontKnowTrade,Q,app,129,DeliverToSubID,STRING,N,17
DontKnowTrade,Q,app,145,DeliverToLocationID,STRING,N,18
DontKnowTrade,Q,app,43,PossDupFlag,BOOLEAN,N,19
DontKnowTrade,Q,app,97,PossResend,BOOLEAN,N,20
DontKnowTrade,Q,app,52,SendingTime,UTCTIMESTAMP,Y,21
DontKnowTrade,Q,app,122,OrigSendingTime,UTCTIMESTAMP,N,22
DontKnowTrade,Q,app,212,XmlDataLen,LENGTH,N,23
DontKnowTrade,Q,app,213,XmlData,DATA,N,24
DontKnowTrade,Q,app,347,MessageEncoding,STRING,N,25
DontKnowTrade,Q,app,369,LastMsgSeqNumProcessed,INT,N,26
DontKnowTrade,Q,app,370,OnBehalfOfSendingTime,UTCTIMESTAMP,N,27
DontKnowTrade,Q,app,37,OrderID,STRING,Y,28
DontKnowTrade,Q,app,17,ExecID,STRING,Y,29
DontKnowTrade,Q,app,127,DKReason,CHAR,Y,30
DontKnowTrade,Q,app,55,Symbol,STRING,Y,31
DontKnowTrade,Q,app,65,SymbolSfx,STRING,N,32
DontKnowTrade,Q,app,48,SecurityID,STRING,N,33
DontKnowTrade,Q,app,22,IDSource,STRING,N,34
DontKnowTrade,Q,app,167,SecurityType,STRING,N,35
DontKnowTrade,Q,app,200,MaturityMonthYear,MONTHYEAR,N,36
DontKnowTrade,Q,app,205,MaturityDay,DAYOFMONTH,N,37
DontKnowTrade,Q,app,201,PutOrCall,INT,N,38
DontKnowTrade,Q,app,202,StrikePrice,PRICE,N,39
DontKnowTrade,Q,app,206,OptAttribute,CHAR,N,40
DontKnowTrade,Q,app,231,ContractMultiplier,FLOAT,N,41
DontKnowTrade,Q,app,223,CouponRate,FLOAT,N,42
DontKnowTrade,Q,app,207,SecurityExchange,EXCHANGE,N,43
DontKnowTrade,Q,app,106,Issuer,STRING,N,44
DontKnowTrade,Q,app,348,EncodedIssuerLen,LENGTH,N,45
DontKnowTrade,Q,app,349,EncodedIssuer,DATA,N,46
DontKnowTrade,Q,app,107,SecurityDesc,STRING,N,47
DontKnowTrade,Q,app,350,EncodedSecurityDescLen,LENGTH,N,48
DontKnowTrade,Q,app,351,EncodedSecurityDesc,DATA,N,49
DontKnowTrade,Q,app,54,Side,CHAR,Y,50
DontKnowTrade,Q,app,38,OrderQty,QTY,N,51
DontKnowTrade,Q,app,152,CashOrderQty,QTY,N,52
DontKnowTrade,Q,app,32,LastShares,QTY,N,53
DontKnowTrade,Q,app,31,LastPx,PRICE,N,54
DontKnowTrade,Q,app,58,Text,STRING,N,55
DontKnowTrade,Q,app,354,EncodedTextLen,LENGTH,N,56
DontKnowTrade,Q,app,355,EncodedText,DATA,N,57
DontKnowTrade,Q,app,93,SignatureLength,LENGTH,N,58
DontKnowTrade,Q,app,89,Signature,DATA,N,59
DontKnowTrade,Q,app,10,CheckSum,STRING,Y,60
Email,C,app,8,BeginString,STRING,Y,1
Email,C,app,9,BodyLength,INT,Y,2
Email,C,app,35,MsgType,STRING,Y,3
Email,C,app,49,SenderCompID,STRING,Y,4
Email,C,app,56,TargetCompID,STRING,Y,5
Email,C,app,115,OnBehalfOfCompID,STRING,N,6
Email,C,app,128,DeliverToCompID,STRING,N,7
Email,C,app,90,SecureDataLen,LENGTH,N,8
Email,C,app,91,SecureData,DATA,N,9
Email,C,app,34,MsgSeqNum,INT,Y,10
Email,C,app,50,SenderSubID,STRING,N,11
Email,C,app,142,SenderLocationID,STRING,N,12
Email,C,app,57,TargetSubID,STRING,N,13
Email,C,app,143,TargetLocationID,STRING,N,14
Email,C,app,116,OnBehalfOfSubID,STRING,N,15
Email,C,app,144,OnBehalfOfLocationID,STRING,N,16
Email,C,app,129,DeliverToSubID,STRING,N,17
Email,C,app,145,DeliverToLocationID,STRING,N,18
Email,C,app,43,PossDupFlag,BOOLEAN,N,19
Email,C,app,97,PossResend,BOOLEAN,N,20
Email,C,app,52,SendingTime,UTCTIMESTAMP,Y,21
Email,C,app,122,OrigSendingTime,UTCTIMESTAMP,N,22
Email,C,app,212,XmlDataLen,LENGTH,N,23
Email,C,app,213,XmlData,DATA,N,24
Email,C,app,347,MessageEncoding,STRING,N,25
Email,C,app,369,LastMsgSeqNumProcessed,INT,N,26
Email,C,app,370,OnBehalfOfSendingTime,UTCTIMESTAMP,N,27
Email,C,app,164,EmailThreadID,STRING,Y,28
Email,C,app,94,EmailType,CHAR,Y,29
Email,C,app,42,OrigTime,UTCTIMESTAMP,N,30
Email,C,app,147,Subject,STRING,Y,31
Email,C,app,356,EncodedSubjectLen,LENGTH,N,32
Email,C,app,357,EncodedSubject,DATA,N,33
Email,C,app,215,NoRoutingIDs,GROUP_COUNT,N,34
Email,C,app,146,NoRelatedSym,GROUP_COUNT,N,35
Email,C,app,37,OrderID,STRING,N,36
Email,C,app,11,ClOrdID,STRING,N,37
Email,C,app,33,LinesOfText,GROUP_COUNT,Y,38
Email,C,app,95,RawDataLength,LENGTH,N,39
Email,C,app,96,RawData,DATA,N,40
Email,C,app,93,SignatureLength,LENGTH,N,41
Email,C,app,89,Signature,DATA,N,42
Email,C,app,10,CheckSum,STRING,Y,43
ExecutionReport,8,app,8,BeginString,STRING,Y,1
ExecutionReport,8,app,9,BodyLength,INT,Y,2
ExecutionReport,8,app,35,MsgType,STRING,Y,3
ExecutionReport,8,app,49,SenderCompID,STRING,Y,4
ExecutionReport,8,app,56,TargetCompID,STRING,Y,5
ExecutionReport,8,app,115,OnBehalfOfCompID,STRING,N,6
ExecutionReport,8,app,128,DeliverToCompID,STRING,N,7
ExecutionReport,8,app,90,SecureDataLen,LENGTH,N,8
ExecutionReport,8,app,91,SecureData,DATA,N,9
ExecutionReport,8,app,34,MsgSeqNum,INT,Y,10
ExecutionReport,8,app,50,SenderSubID,STRING,N,11
ExecutionReport,8,app,142,SenderLocationID,STRING,N,12
ExecutionReport,8,app,57,TargetSubID,STRING,N,13
ExecutionReport,8,app,143,TargetLocationID,STRING,N,14
ExecutionReport,8,app,116,OnBehalfOfSubID,STRING,N,15
ExecutionReport,8,app,144,OnBehalfOfLocationID,STRING,N,16
ExecutionReport,8,app,129,DeliverToSubID,STRING,N,17
ExecutionReport,8,app,145,DeliverToLocationID,STRING,N,18
ExecutionReport,8,app,43,PossDupFlag,BOOLEAN,N,19
ExecutionReport,8,app,97,PossResend,BOOLEAN,N,20
ExecutionReport,8,app,52,SendingTime,UTCTIMESTAMP,Y,21
ExecutionReport,8,app,122,OrigSendingTime,UTCTIMESTAMP,N,22
ExecutionReport,8,app,212,XmlDataLen,LENGTH,N,23
ExecutionReport,8,app,213,XmlData,DATA,N,24
ExecutionReport,8,app,347,MessageEncoding,STRING,N,25
ExecutionReport,8,app,369,LastMsgSeqNumProcessed,INT,N,26
ExecutionReport,8,app,370,OnBehalfOfSendingTime,UTCTIMESTAMP,N,27
ExecutionReport,8,app,37,OrderID,STRING,Y,28
ExecutionReport,8,app,198,SecondaryOrderID,STRING,N,29
ExecutionReport,8,app,11,ClOrdID,STRING,N,30
ExecutionReport,8,app,41,OrigClOrdID,STRING,N,31
ExecutionReport,8,app,109,ClientID,STRING,N,32
ExecutionReport,8,app,76,ExecBroker,STRING,N,33
ExecutionReport,8,app,382,NoContraBrokers,GROUP_COUNT,N,34
ExecutionReport,8,app,66,ListID,STRING,N,35
ExecutionReport,8,app,17,ExecID,STRING,Y,36
ExecutionReport,8,app,20,ExecTransType,CHAR,Y,37
ExecutionReport,8,app,19,ExecRefID,STRING,N,38
ExecutionReport,8,app,150,ExecType,CHAR,Y,39
ExecutionReport,8,app,39,OrdStatus,CHAR,Y,40
ExecutionReport,8,app,103,OrdRejReason,INT,N,41
ExecutionReport,8,app,378,ExecRestatementReason,INT,N,42
ExecutionReport,8,app,1,Account,STRING,N,43
ExecutionReport,8,app,63,SettlmntTyp,CHAR,N,44
ExecutionReport,8,app,64,FutSettDate,LOCALMKTDATE,N,45
ExecutionReport,8,app,55,Symbol,STRING,Y,46
ExecutionReport,8,app,65,SymbolSfx,STRING,N,47
ExecutionReport,8,app,48,SecurityID,STRING,N,48
ExecutionReport,8,app,22,IDSource,STRING,N,49
ExecutionReport,8,app,167,SecurityType,STRING,N,50
