message_name,msgtype,msgcat,field_number,field_name,field_type,required,position
Allocation,J,app,626,AllocType,INT,Y,34
Allocation,J,app,72,RefAllocID,STRING,N,35
Allocation,J,app,196,AllocLinkID,STRING,N,36
Allocation,J,app,197,AllocLinkType,INT,N,37
Allocation,J,app,466,BookingRefID,STRING,N,38
Allocation,J,app,73,NoOrders,GROUP_COUNT,N,39
Allocation,J,app,124,NoExecs,GROUP_COUNT,N,40
Allocation,J,app,54,Side,CHAR,Y,41
Allocation,J,app,55,Symbol,STRING,N,42
Allocation,J,app,65,SymbolSfx,STRING,N,43
Allocation,J,app,48,SecurityID,STRING,N,44
Allocation,J,app,22,SecurityIDSource,STRING,N,45
Allocation,J,app,454,NoSecurityAltID,GROUP,N,46
Allocation,J,app,455,SecurityAltID,STRING,N,47
Allocation,J,app,456,SecurityAltIDSource,STRING,N,48
Allocation,J,app,460,Product,INT,N,49
Allocation,J,app,461,CFICode,STRING,N,50
Allocation,J,app,167,SecurityType,STRING,N,51
Allocation,J,app,200,MaturityMonthYear,MONTHYEAR,N,52
Allocation,J,app,541,MaturityDate,LOCALMKTDATE,N,53
Allocation,J,app,224,CouponPaymentDate,UTCDATE,N,54
Allocation,J,app,225,IssueDate,UTCDATE,N,55
Allocation,J,app,239,RepoCollateralSecurityType,STRING,N,56
Allocation,J,app,226,RepurchaseTerm,INT,N,57
Allocation,J,app,227,RepurchaseRate,PERCENTAGE,N,58
Allocation,J,app,228,Factor,FLOAT,N,59
Allocation,J,app,255,CreditRating,STRING,N,60
Allocation,J,app,543,InstrRegistry,STRING,N,61
Allocation,J,app,470,CountryOfIssue,COUNTRY,N,62
Allocation,J,app,471,StateOrProvinceOfIssue,STRING,N,63
Allocation,J,app,472,LocaleOfIssue,STRING,N,64
Allocation,J,app,240,RedemptionDate,UTCDATE,N,65
Allocation,J,app,202,StrikePrice,PRICE,N,66
Allocation,J,app,206,OptAttribute,CHAR,N,67
Allocation,J,app,231,ContractMultiplier,FLOAT,N,68
Allocation,J,app,223,CouponRate,PERCENTAGE,N,69
Allocation,J,app,207,SecurityExchange,EXCHANGE,N,70
Allocation,J,app,106,Issuer,STRING,N,71
Allocation,J,app,348,EncodedIssuerLen,LENGTH,N,72
Allocation,J,app,349,EncodedIssuer,DATA,N,73
Allocation,J,app,107,SecurityDesc,STRING,N,74
Allocation,J,app,350,EncodedSecurityDescLen,LENGTH,N,75
Allocation,J,app,351,EncodedSecurityDesc,DATA,N,76
Allocation,J,app,53,Quantity,QTY,Y,77
Allocation,J,app,30,LastMkt,EXCHANGE,N,78
Allocation,J,app,229,TradeOriginationDate,UTCDATE,N,79
Allocation,J,app,336,TradingSessionID,STRING,N,80
Allocation,J,app,625,TradingSessionSubID,STRING,N,81
Allocation,J,app,423,PriceType,INT,N,82
Allocation,J,app,6,AvgPx,PRICE,Y,83
Allocation,J,app,15,Currency,CURRENCY,N,84
Allocation,J,app,74,AvgPrxPrecision,INT,N,85
Allocation,J,app,453,NoPartyIDs,GROUP,N,86
Allocation,J,app,448,PartyID,STRING,N,87
Allocation,J,app,447,PartyIDSource,CHAR,N,88
Allocation,J,app,452,PartyRole,INT,N,89
Allocation,J,app,523,PartySubID,STRING,N,90
Allocation,J,app,75,TradeDate,LOCALMKTDATE,Y,91
Allocation,J,app,60,TransactTime,UTCTIMESTAMP,N,92
Allocation,J,app,63,SettlmntTyp,CHAR,N,93
Allocation,J,app,64,FutSettDate,LOCALMKTDATE,N,94
Allocation,J,app,381,GrossTradeAmt,AMT,N,95
Allocation,J,app,238,Concession,AMT,N,96
Allocation,J,app,237,TotalTakedown,AMT,N,97
Allocation,J,app,118,NetMoney,AMT,N,98
Allocation,J,app,77,PositionEffect,CHAR,N,99
Allocation,J,app,58,Text,STRING,N,100
Allocation,J,app,354,EncodedTextLen,LENGTH,N,101
Allocation,J,app,355,EncodedText,DATA,N,102
Allocation,J,app,157,NumDaysInterest,INT,N,103
Allocation,J,app,158,AccruedInterestRate,PERCENTAGE,N,104
Allocation,J,app,540,TotalAccruedInterestAmt,AMT,N,105
Allocation,J,app,650,LegalConfirm,BOOLEAN,N,106
Allocation,J,app,78,NoAllocs,GROUP_COUNT,N,107
Allocation,J,app,93,SignatureLength,LENGTH,N,108
Allocation,J,app,89,Signature,DATA,N,109
Allocation,J,app,10,CheckSum,STRING,Y,110
AllocationAck,P,app,8,BeginString,STRING,Y,1
AllocationAck,P,app,9,BodyLength,LENGTH,Y,2
AllocationAck,P,app,35,MsgType,STRING,Y,3
AllocationAck,P,app,49,SenderCompID,STRING,Y,4
AllocationAck,P,app,56,TargetCompID,STRING,Y,5
AllocationAck,P,app,115,OnBehalfOfCompID,STRING,N,6
AllocationAck,P,app,128,DeliverToCompID,STRING,N,7
AllocationAck,P,app,90,SecureDataLen,LENGTH,N,8
AllocationAck,P,app,91,SecureData,DATA,N,9
AllocationAck,P,app,34,MsgSeqNum,SEQNUM,Y,10
AllocationAck,P,app,50,SenderSubID,STRING,N,11
AllocationAck,P,app,142,SenderLocationID,STRING,N,12
AllocationAck,P,app,57,TargetSubID,STRING,N,13
AllocationAck,P,app,143,TargetLocationID,STRING,N,14
AllocationAck,P,app,116,OnBehalfOfSubID,STRING,N,15
AllocationAck,P,app,144,OnBehalfOfLocationID,STRING,N,16
AllocationAck,P,app,129,DeliverToSubID,STRING,N,17
AllocationAck,P,app,145,DeliverToLocationID,STRING,N,18
AllocationAck,P,app,43,PossDupFlag,BOOLEAN,N,19
AllocationAck,P,app,97,PossResend,BOOLEAN,N,20
AllocationAck,P,app,52,SendingTime,UTCTIMESTAMP,Y,21
AllocationAck,P,app,122,OrigSendingTime,UTCTIMESTAMP,N,22
AllocationAck,P,app,212,XmlDataLen,LENGTH,N,23
AllocationAck,P,app,213,XmlData,DATA,N,24
AllocationAck,P,app,347,MessageEncoding,STRING,N,25
AllocationAck,P,app,369,LastMsgSeqNumProcessed,SEQNUM,N,26
AllocationAck,P,app,370,OnBehalfOfSendingTime,UTCTIMESTAMP,N,27
AllocationAck,P,app,627,NoHops,GROUP,N,28
AllocationAck,P,app,628,HopCompID,STRING,N,29
AllocationAck,P,app,629,HopSendingTime,UTCTIMESTAMP,N,30
AllocationAck,P,app,630,HopRefID,SEQNUM,N,31
AllocationAck,P,app,453,NoPartyIDs,GROUP,N,32
AllocationAck,P,app,448,PartyID,STRING,N,33
AllocationAck,P,app,447,PartyIDSource,CHAR,N,34
AllocationAck,P,app,452,PartyRole,INT,N,35
AllocationAck,P,app,523,PartySubID,STRING,N,36
AllocationAck,P,app,70,AllocID,STRING,Y,37
AllocationAck,P,app,75,TradeDate,LOCALMKTDATE,Y,38
AllocationAck,P,app,60,TransactTime,UTCTIMESTAMP,N,39
AllocationAck,P,app,87,AllocStatus,INT,Y,40
AllocationAck,P,app,88,AllocRejCode,INT,N,41
AllocationAck,P,app,58,Text,STRING,N,42
AllocationAck,P,app,354,EncodedTextLen,LENGTH,N,43
AllocationAck,P,app,355,EncodedText,DATA,N,44
AllocationAck,P,app,650,LegalConfirm,BOOLEAN,N,45
AllocationAck,P,app,93,SignatureLength,LENGTH,N,46
AllocationAck,P,app,89,Signature,DATA,N,47
AllocationAck,P,app,10,CheckSum,STRING,Y,48
BidRequest,k,app,8,BeginString,STRING,Y,1
BidRequest,k,app,9,BodyLength,LENGTH,Y,2
BidRequest,k,app,35,MsgType,STRING,Y,3
BidRequest,k,app,49,SenderCompID,STRING,Y,4
BidRequest,k,app,56,TargetCompID,STRING,Y,5
BidRequest,k,app,115,OnBehalfOfCompID,STRING,N,6
BidRequest,k,app,128,DeliverToCompID,STRING,N,7
BidRequest,k,app,90,SecureDataLen,LENGTH,N,8
BidRequest,k,app,91,SecureData,DATA,N,9
BidRequest,k,app,34,MsgSeqNum,SEQNUM,Y,10
BidRequest,k,app,50,SenderSubID,STRING,N,11
BidRequest,k,app,142,SenderLocationID,STRING,N,12
BidRequest,k,app,57,TargetSubID,STRING,N,13
BidRequest,k,app,143,TargetLocationID,STRING,N,14
BidRequest,k,app,116,OnBehalfOfSubID,STRING,N,15
BidRequest,k,app,144,OnBehalfOfLocationID,STRING,N,16
BidRequest,k,app,129,DeliverToSubID,STRING,N,17
BidRequest,k,app,145,DeliverToLocationID,STRING,N,18
BidRequest,k,app,43,PossDupFlag,BOOLEAN,N,19
BidRequest,k,app,97,PossResend,BOOLEAN,N,20
BidRequest,k,app,52,SendingTime,UTCTIMESTAMP,Y,21
BidRequest,k,app,122,OrigSendingTime,UTCTIMESTAMP,N,22
BidRequest,k,app,212,XmlDataLen,LENGTH,N,23
BidRequest,k,app,213,XmlData,DATA,N,24
BidRequest,k,app,347,MessageEncoding,STRING,N,25
BidRequest,k,app,369,LastMsgSeqNumProcessed,SEQNUM,N,26
BidRequest,k,app,370,OnBehalfOfSendingTime,UTCTIMESTAMP,N,27
BidRequest,k,app,627,NoHops,GROUP,N,28
BidRequest,k,app,628,HopCompID,STRING,N,29
BidRequest,k,app,629,HopSendingTime,UTCTIMESTAMP,N,30
BidRequest,k,app,630,HopRefID,SEQNUM,N,31
BidRequest,k,app,390,BidID,STRING,N,32
BidRequest,k,app,391,ClientBidID,STRING,Y,33
BidRequest,k,app,374,BidRequestTransType,CHAR,Y,34
BidRequest,k,app,392,ListName,STRING,N,35
BidRequest,k,app,393,TotalNumSecurities,INT,Y,36
BidRequest,k,app,394,BidType,INT,Y,37
BidRequest,k,app,395,NumTickets,INT,N,38
BidRequest,k,app,15,Currency,CURRENCY,N,39
BidRequest,k,app,396,SideValue1,AMT,N,40
BidRequest,k,app,397,SideValue2,AMT,N,41
BidRequest,k,app,398,NoBidDescriptors,GROUP_COUNT,N,42
BidRequest,k,app,420,NoBidComponents,GROUP_COUNT,N,43
BidRequest,k,app,409,LiquidityIndType,INT,N,44
BidRequest,k,app,410,WtAverageLiquidity,PERCENTAGE,N,45
BidRequest,k,app,411,ExchangeForPhysical,BOOLEAN,N,46
BidRequest,k,app,412,OutMainCntryUIndex,AMT,N,47
BidRequest,k,app,413,CrossPercent,PERCENTAGE,N,48
BidRequest,k,app,414,ProgRptReqs,INT,N,49
BidRequest,k,app,415,ProgPeriodInterval,INT,N,50
BidRequest,k,app,416,IncTaxInd,INT,N,51
BidRequest,k,app,121,ForexReq,BOOLEAN,N,52
BidRequest,k,app,417,NumBidders,INT,N,53
BidRequest,k,app,75,TradeDate,LOCALMKTDATE,N,54
BidRequest,k,app,418,TradeType,CHAR,Y,55
BidRequest,k,app,419,BasisPxType,CHAR,Y,56
BidRequest,k,app,443,StrikeTime,UTCTIMESTAMP,N,57
BidRequest,k,app,58,Text,STRING,N,58
BidRequest,k,app,354,EncodedTextLen,LENGTH,N,59
BidRequest,k,app,355,EncodedText,DATA,N,60
BidRequest,k,app,93,SignatureLength,LENGTH,N,61
BidRequest,k,app,89,Signature,DATA,N,62
BidRequest,k,app,10,CheckSum,STRING,Y,63
BidResponse,l,app,8,BeginString,STRING,Y,1
BidResponse,l,app,9,BodyLength,LENGTH,Y,2
BidResponse,l,app,35,MsgType,STRING,Y,3
BidResponse,l,app,49,SenderCompID,STRING,Y,4
BidResponse,l,app,56,TargetCompID,STRING,Y,5
BidResponse,l,app,115,OnBehalfOfCompID,STRING,N,6
BidResponse,l,app,128,DeliverToCompID,STRING,N,7
BidResponse,l,app,90,SecureDataLen,LENGTH,N,8
BidResponse,l,app,91,SecureData,DATA,N,9
BidResponse,l,app,34,MsgSeqNum,SEQNUM,Y,10
BidResponse,l,app,50,SenderSubID,STRING,N,11
BidResponse,l,app,142,SenderLocationID,STRING,N,12
BidResponse,l,app,57,TargetSubID,STRING,N,13
BidResponse,l,app,143,TargetLocationID,STRING,N,14
BidResponse,l,app,116,OnBehalfOfSubID,STRING,N,15
BidResponse,l,app,144,OnBehalfOfLocationID,STRING,N,16
BidResponse,l,app,129,DeliverToSubID,STRING,N,17
BidResponse,l,app,145,DeliverToLocationID,STRING,N,18
BidResponse,l,app,43,PossDupFlag,BOOLEAN,N,19
BidResponse,l,app,97,PossResend,BOOLEAN,N,20
BidResponse,l,app,52,SendingTime,UTCTIMESTAMP,Y,21
BidResponse,l,app,122,OrigSendingTime,UTCTIMESTAMP,N,22
BidResponse,l,app,212,XmlDataLen,LENGTH,N,23
BidResponse,l,app,213,XmlData,DATA,N,24
BidResponse,l,app,347,MessageEncoding,STRING,N,25
BidResponse,l,app,369,LastMsgSeqNumProcessed,SEQNUM,N,26
BidResponse,l,app,370,OnBehalfOfSendingTime,UTCTIMESTAMP,N,27
BidResponse,l,app,627,NoHops,GROUP,N,28
BidResponse,l,app,628,HopCompID,STRING,N,29
BidResponse,l,app,629,HopSendingTime,UTCTIMESTAMP,N,30
BidResponse,l,app,630,HopRefID,SEQNUM,N,31
BidResponse,l,app,390,BidID,STRING,N,32
BidResponse,l,app,391,ClientBidID,STRING,N,33
BidResponse,l,app,420,NoBidComponents,GROUP_COUNT,Y,34
BidResponse,l,app,93,SignatureLength,LENGTH,N,35
BidResponse,l,app,89,Signature,DATA,N,36
BidResponse,l,app,10,CheckSum,STRING,Y,37
BusinessMessageReject,j,app,8,BeginString,STRING,Y,1
BusinessMessageReject,j,app,9,BodyLength,LENGTH,Y,2
BusinessMessageReject,j,app,35,MsgType,STRING,Y,3
BusinessMessageReject,j,app,49,SenderCompID,STRING,Y,4
BusinessMessageReject,j,app,56,TargetCompID,STRING,Y,5
BusinessMessageReject,j,app,115,OnBehalfOfCompID,STRING,N,6
BusinessMessageReject,j,app,128,DeliverToCompID,STRING,N,7
BusinessMessageReject,j,app,90,SecureDataLen,LENGTH,N,8
BusinessMessageReject,j,app,91,SecureData,DATA,N,9
BusinessMessageReject,j,app,34,MsgSeqNum,SEQNUM,Y,10
BusinessMessageReject,j,app,50,SenderSubID,STRING,N,11
BusinessMessageReject,j,app,142,SenderLocationID,STRING,N,12
BusinessMessageReject,j,app,57,TargetSubID,STRING,N,13
BusinessMessageReject,j,app,143,TargetLocationID,STRING,N,14
BusinessMessageReject,j,app,116,OnBehalfOfSubID,STRING,N,15
BusinessMessageReject,j,app,144,OnBehalfOfLocationID,STRING,N,16
BusinessMessageReject,j,app,129,DeliverToSubID,STRING,N,17
BusinessMessageReject,j,app,145,DeliverToLocationID,STRING,N,18
BusinessMessageReject,j,app,43,PossDupFlag,BOOLEAN,N,19
BusinessMessageReject,j,app,97,PossResend,BOOLEAN,N,20
BusinessMessageReject,j,app,52,SendingTime,UTCTIMESTAMP,Y,21
BusinessMessageReject,j,app,122,OrigSendingTime,UTCTIMESTAMP,N,22
BusinessMessageReject,j,app,212,XmlDataLen,LENGTH,N,23
BusinessMessageReject,j,app,213,XmlData,DATA,N,24
BusinessMessageReject,j,app,347,MessageEncoding,STRING,N,25
BusinessMessageReject,j,app,369,LastMsgSeqNumProcessed,SEQNUM,N,26
BusinessMessageReject,j,app,370,OnBehalfOfSendingTime,UTCTIMESTAMP,N,27
BusinessMessageReject,j,app,627,NoHops,GROUP,N,28
BusinessMessageReject,j,app,628,HopCompID,STRING,N,29
BusinessMessageReject,j,app,629,HopSendingTime,UTCTIMESTAMP,N,30
BusinessMessageReject,j,app,630,HopRefID,SEQNUM,N,31
BusinessMessageReject,j,app,45,RefSeqNum,SEQNUM,N,32
BusinessMessageReject,j,app,372,RefMsgType,STRING,Y,33
BusinessMessageReject,j,app,379,BusinessRejectRefID,STRING,N,34
BusinessMessageReject,j,app,380,BusinessRejectReason,INT,Y,35
BusinessMessageReject,j,app,58,Text,STRING,N,36
BusinessMessageReject,j,app,354,EncodedTextLen,LENGTH,N,37
BusinessMessageReject,j,app,355,EncodedText,DATA,N,38
BusinessMessageReject,j,app,93,SignatureLength,LENGTH,N,39
BusinessMessageReject,j,app,89,Signature,DATA,N,40
BusinessMessageReject,j,app,10,CheckSum,STRING,Y,41
CrossOrderCancelReplaceRequest,t,app,8,BeginString,STRING,Y,1
CrossOrderCancelReplaceRequest,t,app,9,BodyLength,LENGTH,Y,2
CrossOrderCancelReplaceRequest,t,app,35,MsgType,STRING,Y,3
CrossOrderCancelReplaceRequest,t,app,49,SenderCompID,STRING,Y,4
CrossOrderCancelReplaceRequest,t,app,56,TargetCompID,STRING,Y,5
CrossOrderCancelReplaceRequest,t,app,115,OnBehalfOfCompID,STRING,N,6
CrossOrderCancelReplaceRequest,t,app,128,DeliverToCompID,STRING,N,7
CrossOrderCancelReplaceRequest,t,app,90,SecureDataLen,LENGTH,N,8
CrossOrderCancelReplaceRequest,t,app,91,SecureData,DATA,N,9
CrossOrderCancelReplaceRequest,t,app,34,MsgSeqNum,SEQNUM,Y,10
CrossOrderCancelReplaceRequest,t,app,50,SenderSubID,STRING,N,11
CrossOrderCancelReplaceRequest,t,app,142,SenderLocationID,STRING,N,12
CrossOrderCancelReplaceRequest,t,app,57,TargetSubID,STRING,N,13
CrossOrderCancelReplaceRequest,t,app,143,TargetLocationID,STRING,N,14
CrossOrderCancelReplaceRequest,t,app,116,OnBehalfOfSubID,STRING,N,15
CrossOrderCancelReplaceRequest,t,app,144,OnBehalfOfLocationID,STRING,N,16
CrossOrderCancelReplaceRequest,t,app,129,DeliverToSubID,STRING,N,17
CrossOrderCancelReplaceRequest,t,app,145,DeliverToLocationID,STRING,N,18
CrossOrderCancelReplaceRequest,t,app,43,PossDupFlag,BOOLEAN,N,19
CrossOrderCancelReplaceRequest,t,app,97,PossResend,BOOLEAN,N,20
CrossOrderCancelReplaceRequest,t,app,52,SendingTime,UTCTIMESTAMP,Y,21
CrossOrderCancelReplaceRequest,t,app,122,OrigSendingTime,UTCTIMESTAMP,N,22
CrossOrderCancelReplaceRequest,t,app,212,XmlDataLen,LENGTH,N,23
CrossOrderCancelReplaceRequest,t,app,213,XmlData,DATA,N,24
CrossOrderCancelReplaceRequest,t,app,347,MessageEncoding,STRING,N,25
CrossOrderCancelReplaceRequest,t,app,369,LastMsgSeqNumProcessed,SEQNUM,N,26
CrossOrderCancelReplaceRequest,t,app,370,OnBehalfOfSendingTime,UTCTIMESTAMP,N,27
CrossOrderCancelReplaceRequest,t,app,627,NoHops,GROUP,N,28
CrossOrderCancelReplaceRequest,t,app,628,HopCompID,STRING,N,29
CrossOrderCancelReplaceRequest,t,app,629,HopSendingTime,UTCTIMESTAMP,N,30
CrossOrderCancelReplaceRequest,t,app,630,HopRefID,SEQNUM,N,31
CrossOrderCancelReplaceRequest,t,app,37,OrderID,STRING,N,32
CrossOrderCancelReplaceRequest,t,app,548,CrossID,STRING,Y,33
CrossOrderCancelReplaceRequest,t,app,551,OrigCrossID,STRING,Y,34
CrossOrderCancelReplaceRequest,t,app,549,CrossType,INT,Y,35
CrossOrderCancelReplaceRequest,t,app,550,CrossPrioritization,INT,Y,36
CrossOrderCancelReplaceRequest,t,app,552,NoSides,GROUP_COUNT,Y,37
CrossOrderCancelReplaceRequest,t,app,55,Symbol,STRING,N,38
CrossOrderCancelReplaceRequest,t,app,65,SymbolSfx,STRING,N,39
CrossOrderCancelReplaceRequest,t,app,48,SecurityID,STRING,N,40
CrossOrderCancelReplaceRequest,t,app,22,SecurityIDSource,STRING,N,41
CrossOrderCancelReplaceRequest,t,app,454,NoSecurityAltID,GROUP,N,42
CrossOrderCancelReplaceRequest,t,app,455,SecurityAltID,STRING,N,43
CrossOrderCancelReplaceRequest,t,app,456,SecurityAltIDSource,STRING,N,44
CrossOrderCancelReplaceRequest,t,app,460,Product,INT,N,45
CrossOrderCancelReplaceRequest,t,app,461,CFICode,STRING,N,46
CrossOrderCancelReplaceRequest,t,app,167,SecurityType,STRING,N,47
CrossOrderCancelReplaceRequest,t,app,200,MaturityMonthYear,MONTHYEAR,N,48
CrossOrderCancelReplaceRequest,t,app,541,MaturityDate,LOCALMKTDATE,N,49
CrossOrderCancelReplaceRequest,t,app,224,CouponPaymentDate,UTCDATE,N,50
CrossOrderCancelReplaceRequest,t,app,225,IssueDate,UTCDATE,N,51
CrossOrderCancelReplaceRequest,t,app,239,RepoCollateralSecurityType,STRING,N,52
CrossOrderCancelReplaceRequest,t,app,226,RepurchaseTerm,INT,N,53
CrossOrderCancelReplaceRequest,t,app,227,RepurchaseRate,PERCENTAGE,N,54
CrossOrderCancelReplaceRequest,t,app,228,Factor,FLOAT,N,55
CrossOrderCancelReplaceRequest,t,app,255,CreditRating,STRING,N,56
CrossOrderCancelReplaceRequest,t,app,543,InstrRegistry,STRING,N,57
CrossOrderCancelReplaceRequest,t,app,470,CountryOfIssue,COUNTRY,N,58
CrossOrderCancelReplaceRequest,t,app,471,StateOrProvinceOfIssue,STRING,N,59
CrossOrderCancelReplaceRequest,t,app,472,LocaleOfIssue,STRING,N,60
CrossOrderCancelReplaceRequest,t,app,240,RedemptionDate,UTCDATE,N,61
CrossOrderCancelReplaceRequest,t,app,202,StrikePrice,PRICE,N,62
