field_number,field_name,enum,description
103,OrdRejReason,3,ORDER_EXCEEDS_LIMIT
103,OrdRejReason,4,TOO_LATE_TO_ENTER
103,OrdRejReason,5,UNKNOWN_ORDER
103,OrdRejReason,7,DUPLICATE_OF_A_VERBALLY_COMMUNICATED_ORDER
103,OrdRejReason,9,TRADE_ALONG_REQUIRED
103,OrdRejReason,10,INVALID_INVESTOR_ID
103,OrdRejReason,6,DUPLICATE_ORDER
103,OrdRejReason,11,UNSUPPORTED_ORDER_CHARACTERISTIC
103,OrdRejReason,12,SURVEILLENCE_OPTION
103,OrdRejReason,0,BROKER_CREDIT
103,OrdRejReason,8,STALE_ORDER
39,OrdStatus,0,NEW
39,OrdStatus,1,PARTIALLY_FILLED
39,OrdStatus,5,REPLACED
39,OrdStatus,2,FILLED
39,OrdStatus,6,PENDING_CANCEL
39,OrdStatus,7,STOPPED
39,OrdStatus,8,REJECTED
39,OrdStatus,9,SUSPENDED
39,OrdStatus,A,PENDING_NEW
39,OrdStatus,B,CALCULATED
39,OrdStatus,C,EXPIRED
39,OrdStatus,D,ACCEPTED_FOR_BIDDING
39,OrdStatus,E,PENDING_REPLACE
39,OrdStatus,3,DONE_FOR_DAY
39,OrdStatus,4,CANCELED
40,OrdType,D,PREVIOUSLY_QUOTED
40,OrdType,2,LIMIT
40,OrdType,3,STOP
40,OrdType,4,STOP_LIMIT
40,OrdType,5,MARKET_ON_CLOSE
40,OrdType,6,WITH_OR_WITHOUT
40,OrdType,7,LIMIT_OR_BETTER
40,OrdType,8,LIMIT_WITH_OR_WITHOUT
40,OrdType,9,ON_BASIS
40,OrdType,A,ON_CLOSE
40,OrdType,1,MARKET
40,OrdType,C,FOREX_MARKET
40,OrdType,F,FOREX_LIMIT
40,OrdType,E,PREVIOUSLY_INDICATED
40,OrdType,G,FOREX_SWAP
40,OrdType,I,FUNARI
40,OrdType,J,MARKET_IF_TOUCHED
40,OrdType,K,MARKET_WITH_LEFT_OVER_AS_LIMIT
40,OrdType,L,PREVIOUS_FUND_VALUATION_POINT
40,OrdType,M,NEXT_FUND_VALUATION_POINT
40,OrdType,P,PEGGED
40,OrdType,B,LIMIT_ON_CLOSE
40,OrdType,H,FOREX_PREVIOUSLY_QUOTED
528,OrderCapacity,R,RISKLESS_PRINCIPAL
528,OrderCapacity,I,INDIVIDUAL
528,OrderCapacity,P,PRINCIPAL
528,OrderCapacity,W,AGENT_FOR_OTHER_MEMBER
528,OrderCapacity,A,AGENCY
528,OrderCapacity,G,PROPRIETARY
529,OrderRestrictions,7,FOREIGN_ENTITY
529,OrderRestrictions,A,RISKLESS_ARBITRAGE
529,OrderRestrictions,1,PROGRAM_TRADE
529,OrderRestrictions,8,EXTERNAL_MARKET_PARTICIPANT
529,OrderRestrictions,6,ACTING_AS_MARKET_MAKER_OR_SPECIALIST_IN_UNDERLYING
529,OrderRestrictions,5,ACTING_AS_MARKET_MAKER_OR_SPECIALIST_IN_SECURITY
529,OrderRestrictions,3,NON_INDEX_ARBITRAGE
529,OrderRestrictions,2,INDEX_ARBITRAGE
529,OrderRestrictions,4,COMPETING_MARKET_MAKER
529,OrderRestrictions,9,EXTERNAL_INTER_CONNECTED_MARKET_LINKAGE
522,OwnerType,5,COMPANY_TRUSTEE
522,OwnerType,13,NOMINEE
522,OwnerType,12,CORPORATE_BODY
522,OwnerType,11,NON_PROFIT_ORGANIZATION
522,OwnerType,10,NETWORKING_SUB_ACCOUNT
522,OwnerType,9,FIDUCIARIES
522,OwnerType,8,TRUSTS
522,OwnerType,6,PENSION_PLAN
522,OwnerType,4,INDIVIDUAL_TRUSTEE
522,OwnerType,2,PUBLIC_COMPANY
522,OwnerType,3,PRIVATE_COMPANY
522,OwnerType,1,INDIVIDUAL_INVESTOR
522,OwnerType,7,CUSTODIAN_UNDER_GIFTS_TO_MINORS_ACT
447,PartyIDSource,5,CHINESE_INVESTOR_ID
447,PartyIDSource,8,US_EMPLOYER_OR_TAX_ID_NUMBER
447,PartyIDSource,A,AUSTRALIAN_TAX_FILE_NUMBER
447,PartyIDSource,9,AUSTRALIAN_BUSINESS_NUMBER
447,PartyIDSource,E,ISO_COUNTRY_CODE
447,PartyIDSource,B,BIC
447,PartyIDSource,7,US_SOCIAL_SECURITY_NUMBER
447,PartyIDSource,D,PROPRIETARY
447,PartyIDSource,F,SETTLEMENT_ENTITY_LOCATION
447,PartyIDSource,1,KOREAN_INVESTOR_ID
447,PartyIDSource,2,TAIWANESE_FOREIGN_INVESTOR_ID
447,PartyIDSource,3,TAIWANESE_TRADING_ACCT
447,PartyIDSource,4,MALAYSIAN_CENTRAL_DEPOSITORY
447,PartyIDSource,6,UK_NATIONAL_INSURANCE_OR_PENSION_NUMBER
447,PartyIDSource,C,GENERAL_IDENTIFIER
452,PartyRole,15,CORRESPONDANT_CLEARING_FIRM
452,PartyRole,3,CLIENT_ID
452,PartyRole,20,UNDERLYING_CONTRA_FIRM
452,PartyRole,19,SPONSORING_FIRM
452,PartyRole,18,CONTRA_CLEARING_FIRM
452,PartyRole,17,CONTRA_FIRM
452,PartyRole,16,EXECUTING_SYSTEM
452,PartyRole,7,ENTERING_FIRM
452,PartyRole,1,EXECUTING_FIRM
452,PartyRole,2,BROKER_OF_CREDIT
452,PartyRole,5,INVESTOR_ID
452,PartyRole,6,INTRODUCING_FIRM
452,PartyRole,14,GIVEUP_CLEARING_FIRM
452,PartyRole,8,LOCATE
452,PartyRole,9,FUND_MANAGER_CLIENT_ID
452,PartyRole,10,SETTLEMENT_LOCATION
452,PartyRole,11,ORDER_ORIGINATION_TRADER
452,PartyRole,12,EXECUTING_TRADER
452,PartyRole,13,ORDER_ORIGINATION_FIRM
452,PartyRole,4,CLEARING_FIRM
492,PaymentMethod,14,BPAY
492,PaymentMethod,13,ACH_CREDIT
492,PaymentMethod,12,ACH_DEBIT
492,PaymentMethod,11,CREDIT_CARD
492,PaymentMethod,10,DIRECT_CREDIT
492,PaymentMethod,9,DIRECT_DEBIT
492,PaymentMethod,8,DEBIT_CARD
492,PaymentMethod,7,FED_WIRE
492,PaymentMethod,15,HIGH_VALUE_CLEARING_SYSTEM
492,PaymentMethod,3,EUROCLEAR
492,PaymentMethod,6,TELEGRAPHIC_TRANSFER
492,PaymentMethod,4,CLEARSTREAM
492,PaymentMethod,1,CREST
492,PaymentMethod,2,NSCC
492,PaymentMethod,5,CHEQUE
77,PositionEffect,F,FIFO
77,PositionEffect,R,ROLLED
77,PositionEffect,C,CLOSE
77,PositionEffect,O,OPEN
43,PossDupFlag,N,NO
43,PossDupFlag,Y,YES
97,PossResend,N,NO
97,PossResend,Y,YES
591,PreallocMethod,0,PRO_RATA
591,PreallocMethod,1,DO_NOT_PRO_RATA
570,PreviouslyReported,N,NO
570,PreviouslyReported,Y,YES
423,PriceType,3,FIXED_AMOUNT
423,PriceType,1,PERCENTAGE
423,PriceType,4,DISCOUNT
423,PriceType,6,SPREAD
423,PriceType,7,TED_PRICE
423,PriceType,8,TED_YIELD
423,PriceType,5,PREMIUM
423,PriceType,2,PER_UNIT
638,PriorityIndicator,0,PRIORITY_UNCHANGED
638,PriorityIndicator,1,LOST_PRIORITY_AS_RESULT_OF_ORDER_CHANGE
81,ProcessCode,6,PLAN_SPONSOR
81,ProcessCode,0,REGULAR
81,ProcessCode,1,SOFT_DOLLAR
81,ProcessCode,2,STEP_IN
81,ProcessCode,3,STEP_OUT
81,ProcessCode,4,SOFT_DOLLAR_STEP_IN
81,ProcessCode,5,SOFT_DOLLAR_STEP_OUT
460,Product,8,LOAN
460,Product,12,OTHER
460,Product,11,MUNICIPAL
460,Product,1,AGENCY
460,Product,3,CORPORATE
460,Product,4,CURRENCY
460,Product,2,COMMODITY
460,Product,6,GOVERNMENT
460,Product,10,MORTGAGE
460,Product,7,INDEX
460,Product,9,MONEYMARKET
460,Product,5,EQUITY
414,ProgRptReqs,3,REAL_TIME_EXECUTION_REPORTS
414,ProgRptReqs,2,SELL_SIDE_SENDS
414,ProgRptReqs,1,BUY_SIDE_REQUESTS
465,QuantityType,6,CONTRACTS
465,QuantityType,7,OTHER
465,QuantityType,5,CURRENCY
465,QuantityType,4,ORIGINALFACE
465,QuantityType,3,CURRENTFACE
465,QuantityType,2,BONDS
465,QuantityType,1,SHARES
465,QuantityType,8,PAR
298,QuoteCancelType,4,CANCEL_ALL_QUOTES
298,QuoteCancelType,2,CANCEL_FOR_SECURITY_TYPE
298,QuoteCancelType,1,CANCEL_FOR_ONE_OR_MORE_SECURITIES
298,QuoteCancelType,3,CANCEL_FOR_UNDERLYING_SECURITY
276,QuoteCondition,E,LOCKED
276,QuoteCondition,I,NON_FIRM
276,QuoteCondition,H,FAST_TRADING
276,QuoteCondition,F,CROSSED
276,QuoteCondition,D,CONSOLIDATED_BEST
276,QuoteCondition,C,EXCHANGE_BEST
276,QuoteCondition,B,CLOSED
276,QuoteCondition,A,OPEN
276,QuoteCondition,G,DEPTH
300,QuoteRejectReason,9,NOT_AUTHORIZED_TO_QUOTE_SECURITY
300,QuoteRejectReason,1,UNKNOWN_SYMBOL
300,QuoteRejectReason,2,EXCHANGE
300,QuoteRejectReason,3,QUOTE_REQUEST_EXCEEDS_LIMIT
300,QuoteRejectReason,4,TOO_LATE_TO_ENTER
300,QuoteRejectReason,5,UNKNOWN_QUOTE
300,QuoteRejectReason,6,DUPLICATE_QUOTE
300,QuoteRejectReason,7,INVALID_BID
300,QuoteRejectReason,8,INVALID_PRICE
658,QuoteRequestRejectReason,1,UNKNOWN_SYMBOL
658,QuoteRequestRejectReason,2,EXCHANGE
658,QuoteRequestRejectReason,3,QUOTE_REQUEST_EXCEEDS_LIMIT
658,QuoteRequestRejectReason,4,TOO_LATE_TO_ENTER
658,QuoteRequestRejectReason,5,INVALID_PRICE
658,QuoteRequestRejectReason,6,NOT_AUTHORIZED_TO_REQUEST_QUOTE
303,QuoteRequestType,2,AUTOMATIC
303,QuoteRequestType,1,MANUAL
301,QuoteResponseLevel,1,ACKNOWLEDGE_ONLY_NEGATIVE_OR_ERRONEOUS_QUOTES
301,QuoteResponseLevel,0,NO_ACKNOWLEDGEMENT
301,QuoteResponseLevel,2,ACKNOWLEDGE_EACH_QUOTE_MESSAGE
297,QuoteStatus,6,REMOVED_FROM_MARKET
297,QuoteStatus,1,CANCEL_FOR_SYMBOL
297,QuoteStatus,10,PENDING
297,QuoteStatus,9,QUOTE_NOT_FOUND
297,QuoteStatus,8,QUERY
297,QuoteStatus,7,EXPIRED
297,QuoteStatus,5,REJECTED
297,QuoteStatus,4,CANCELED_ALL
297,QuoteStatus,3,CANCELED_FOR_UNDERLYING
297,QuoteStatus,2,CANCELED_FOR_SECURITY_TYPE
297,QuoteStatus,0,ACCEPTED
537,QuoteType,0,INDICATIVE
537,QuoteType,1,TRADEABLE
537,QuoteType,2,RESTRICTED_TRADEABLE
507,RegistRejReasonCode,13,INVALID_DISTRIB_INSTNS
507,RegistRejReasonCode,17,INVALID_AGENT_CODE
507,RegistRejReasonCode,16,INVALID_ACCOUNT_NAME
507,RegistRejReasonCode,4,NO_REG_DETAILS
507,RegistRejReasonCode,15,INVALID_PAYMENT_METHOD
507,RegistRejReasonCode,14,INVALID_PERCENTAGE
507,RegistRejReasonCode,3,INVALID_OWNERSHIP_TYPE
507,RegistRejReasonCode,2,INVALID_TAX_EXEMPT_TYPE
507,RegistRejReasonCode,12,INVALID_COUNTRY
507,RegistRejReasonCode,11,INVALID_DATE_OF_BIRTH
507,RegistRejReasonCode,10,INVALID_INVESTOR_ID_SOURCE
507,RegistRejReasonCode,9,INVALID_INVESTOR_ID
507,RegistRejReasonCode,8,INVALID_MAILING_INSTRUCTIONS
507,RegistRejReasonCode,7,INVALID_MAILING_DETAILS
507,RegistRejReasonCode,5,INVALID_REG_SEQ_NO
507,RegistRejReasonCode,1,INVALID_ACCOUNT_TYPE
507,RegistRejReasonCode,18,INVALID_ACCOUNT_NUM
507,RegistRejReasonCode,6,INVALID_REG_DETAILS
506,RegistStatus,A,ACCEPTED
506,RegistStatus,N,REMINDER
506,RegistStatus,R,REJECTED
506,RegistStatus,H,HELD
514,RegistTransType,2,CANCEL
514,RegistTransType,0,NEW
514,RegistTransType,1,REPLACE
113,ReportToExch,Y,YES
113,ReportToExch,N,NO
141,ResetSeqNumFlag,Y,YES
141,ResetSeqNumFlag,N,NO
468,RoundingDirection,0,ROUND_TO_NEAREST
468,RoundingDirection,1,ROUND_DOWN
468,RoundingDirection,2,ROUND_UP
216,RoutingType,1,TARGET_FIRM
216,RoutingType,2,TARGET_LIST
216,RoutingType,3,BLOCK_FIRM
216,RoutingType,4,BLOCK_LIST
47,Rule80A,N,AGENT_FOR_OTHER_MEMBER
47,Rule80A,B,SHORT_EXEMPT_TRANSACTION_A_TYPE
47,Rule80A,D,PROGRAM_ORDER_MEMBER
47,Rule80A,E,SHORT_EXEMPT_TRANSACTION_FOR_PRINCIPAL
47,Rule80A,F,SHORT_EXEMPT_TRANSACTION_W_TYPE
47,Rule80A,H,SHORT_EXEMPT_TRANSACTION_I_TYPE
47,Rule80A,I,INDIVIDUAL_INVESTOR
47,Rule80A,J,PROPRIETARY_ALGO
47,Rule80A,K,AGENCY_ALGO
47,Rule80A,M,PROGRAM_ORDER_OTHER_MEMBER
47,Rule80A,A,AGENCY_SINGLE_ORDER
47,Rule80A,O,PROPRIETARY_TRANSACTION_AFFILIATED
47,Rule80A,P,PRINCIPAL
47,Rule80A,R,TRANSACTION_NON_MEMBER
47,Rule80A,S,SPECIALIST_TRADES
47,Rule80A,T,TRANSACTION_UNAFFILIATED_MEMBER
47,Rule80A,U,AGENCY_INDEX_ARB
47,Rule80A,W,ALL_OTHER_ORDERS_AS_AGENT_FOR_OTHER_MEMBER
47,Rule80A,X,SHORT_EXEMPT_TRANSACTION_MEMBER_NOT_AFFLIATED
47,Rule80A,Y,AGENCY_NON_ALGO
47,Rule80A,Z,SHORT_EXEMPT_TRANSACTION_NON_MEMBER
47,Rule80A,L,SHORT_EXEMPT_TRANSACTION_MEMBER_AFFLIATED
47,Rule80A,C,PROPRIETARY_NON_ALGO
546,Scope,1,LOCAL_MARKET
546,Scope,2,NATIONAL
546,Scope,3,GLOBAL
22,SecurityIDSource,E,SICOVAM
22,SecurityIDSource,2,SEDOL
22,SecurityIDSource,1,CUSIP
22,SecurityIDSource,3,QUIK
22,SecurityIDSource,F,BELGIAN
22,SecurityIDSource,D,VALOREN
22,SecurityIDSource,C,DUTCH
22,SecurityIDSource,B,WERTPAPIER
22,SecurityIDSource,A,BLOOMBERG_SYMBOL
22,SecurityIDSource,9,CONSOLIDATED_TAPE_ASSOCIATION
22,SecurityIDSource,8,EXCHANGE_SYMBOL
22,SecurityIDSource,7,ISO_COUNTRY_CODE
22,SecurityIDSource,6,ISO_CURRENCY_CODE
22,SecurityIDSource,5,RIC_CODE
22,SecurityIDSource,4,ISIN_NUMBER
22,SecurityIDSource,G,COMMON
559,SecurityListRequestType,1,SECURITY_TYPE_AND
559,SecurityListRequestType,2,PRODUCT
559,SecurityListRequestType,3,TRADING_SESSION_ID
559,SecurityListRequestType,4,ALL_SECURITIES
559,SecurityListRequestType,0,SYMBOL
560,SecurityRequestResult,4,INSTRUMENT_DATA_TEMPORARILY_UNAVAILABLE
560,SecurityRequestResult,0,VALID_REQUEST
560,SecurityRequestResult,1,INVALID_OR_UNSUPPORTED_REQUEST
560,SecurityRequestResult,5,REQUEST_FOR_INSTRUMENT_DATA_NOT_SUPPORTED
560,SecurityRequestResult,3,NOT_AUTHORIZED_TO_RETRIEVE_INSTRUMENT_DATA
560,SecurityRequestResult,2,NO_INSTRUMENTS_FOUND
321,SecurityRequestType,0,REQUEST_SECURITY_IDENTITY_AND_SPECIFICATIONS
321,SecurityRequestType,1,REQUEST_SECURITY_IDENTITY_FOR_SPECIFICATIONS
321,SecurityRequestType,2,REQUEST_LIST_SECURITY_TYPES
321,SecurityRequestType,3,REQUEST_LIST_SECURITIES
323,SecurityResponseType,5,REJECT_SECURITY_PROPOSAL
323,SecurityResponseType,1,ACCEPT_AS_IS
323,SecurityResponseType,6,CANNOT_MATCH_SELECTION_CRITERIA
323,SecurityResponseType,2,ACCEPT_WITH_REVISIONS
323,SecurityResponseType,4,LIST_OF_SECURITIES_RETURNED_PER_REQUEST
323,SecurityResponseType,3,LIST_OF_SECURITY_TYPES_RETURNED_PER_REQUEST
326,SecurityTradingStatus,20,UNKNOWN_OR_INVALID
326,SecurityTradingStatus,13,NO_MARKET_ON_CLOSE_IMBALANCE
326,SecurityTradingStatus,14,ITS_PRE_OPENING
326,SecurityTradingStatus,15,NEW_PRICE_INDICATION
326,SecurityTradingStatus,16,TRADE_DISSEMINATION_TIME
326,SecurityTradingStatus,17,READY_TO_TRADE
326,SecurityTradingStatus,19,NOT_TRADED_ON_THIS_MARKET
326,SecurityTradingStatus,22,OPENING_ROTATION
326,SecurityTradingStatus,21,PRE_OPEN
326,SecurityTradingStatus,12,NO_MARKET_IMBALANCE
326,SecurityTradingStatus,18,NOT_AVAILABLE_FOR_TRADING
326,SecurityTradingStatus,10,MARKET_ON_CLOSE_IMBALANCE_SELL
326,SecurityTradingStatus,9,MARKET_ON_CLOSE_IMBALANCE_BUY
326,SecurityTradingStatus,8,MARKET_IMBALANCE_SELL
326,SecurityTradingStatus,7,MARKET_IMBALANCE_BUY
326,SecurityTradingStatus,6,TRADING_RANGE_INDICATION
326,SecurityTradingStatus,5,PRICE_INDICATION
326,SecurityTradingStatus,4,NO_OPEN
326,SecurityTradingStatus,3,RESUME
326,SecurityTradingStatus,1,OPENING_DELAY
326,SecurityTradingStatus,2,TRADING_HALT
326,SecurityTradingStatus,23,FAST_MARKET
167,SecurityType,CP,COMMERCIAL_PAPER
167,SecurityType,VRDN,VARIABLE_RATE_DEMAND_NOTE
167,SecurityType,PZFJ,PLAZOS_FIJOS
167,SecurityType,PN,PROMISSORY_NOTE
167,SecurityType,ONITE,OVERNIGHT
167,SecurityType,MTN,MEDIUM_TERM_NOTES
167,SecurityType,TECP,TAX_EXEMPT_COMMERCIAL_PAPER
167,SecurityType,AMENDED,AMENDED
167,SecurityType,BRIDGE,BRIDGE_LOAN
167,SecurityType,LOFC,LETTER_OF_CREDIT
167,SecurityType,SWING,SWING_LINE_FACILITY
167,SecurityType,DINP,DEBTOR_IN_POSSESSION
167,SecurityType,DEFLTED,DEFAULTED
167,SecurityType,WITHDRN,WITHDRAWN
167,SecurityType,LQN,LIQUIDITY_NOTE
167,SecurityType,MATURED,MATURED
167,SecurityType,DN,DEPOSIT_NOTES
167,SecurityType,RETIRED,RETIRED
167,SecurityType,BA,BANKERS_ACCEPTANCE
167,SecurityType,BN,BANK_NOTES
167,SecurityType,BOX,BILL_OF_EXCHANGES
167,SecurityType,CD,CERTIFICATE_OF_DEPOSIT
167,SecurityType,CL,CALL_LOANS
167,SecurityType,REPLACD,REPLACED
167,SecurityType,MT,MANDATORY_TENDER
167,SecurityType,RVLVTRM,REVOLVER
167,SecurityType,MPP,MORTGAGE_PRIVATE_PLACEMENT
167,SecurityType,STN,SHORT_TERM_LOAN_NOTE
167,SecurityType,MPT,MISCELLANEOUS_PASS_THROUGH
167,SecurityType,TBA,TO_BE_ANNOUNCED
167,SecurityType,AN,OTHER_ANTICIPATION_NOTES
167,SecurityType,MIO,MORTGAGE_INTEREST_ONLY
167,SecurityType,COFP,CERTIFICATE_OF_PARTICIPATION
167,SecurityType,MBS,MORTGAGE_BACKED_SECURITIES
167,SecurityType,REV,REVENUE_BONDS
167,SecurityType,SPCLA,SPECIAL_ASSESSMENT
167,SecurityType,SPCLO,SPECIAL_OBLIGATION
167,SecurityType,SPCLT,SPECIAL_TAX
167,SecurityType,TAN,TAX_ANTICIPATION_NOTE
167,SecurityType,TAXA,TAX_ALLOCATION
167,SecurityType,COFO,CERTIFICATE_OF_OBLIGATION
167,SecurityType,TD,TIME_DEPOSIT
167,SecurityType,GO,GENERAL_OBLIGATION_BONDS
167,SecurityType,?,WILDCARD
167,SecurityType,WAR,WARRANT
167,SecurityType,MF,MUTUAL_FUND
167,SecurityType,MLEG,MULTILEG_INSTRUMENT
167,SecurityType,TRAN,TAX_REVENUE_ANTICIPATION_NOTE
167,SecurityType,MPO,MORTGAGE_PRINCIPAL_ONLY
167,SecurityType,RP,REPURCHASE_AGREEMENT
167,SecurityType,NONE,NO_SECURITY_TYPE
167,SecurityType,XCN,EXTENDED_COMM_NOTE
167,SecurityType,POOL,AGENCY_POOLS
167,SecurityType,ABS,ASSET_BACKED_SECURITIES
167,SecurityType,CMBS,CORP
167,SecurityType,CMO,COLLATERALIZED_MORTGAGE_OBLIGATION
167,SecurityType,IET,IOETTE_MORTGAGE
167,SecurityType,RVRP,REVERSE_REPURCHASE_AGREEMENT
167,SecurityType,FOR,FOREIGN_EXCHANGE_CONTRACT
167,SecurityType,RAN,REVENUE_ANTICIPATION_NOTE
167,SecurityType,RVLV,REVOLVER_LOAN
167,SecurityType,FAC,FEDERAL_AGENCY_COUPON
167,SecurityType,FADN,FEDERAL_AGENCY_DISCOUNT_NOTE
167,SecurityType,PEF,PRIVATE_EXPORT_FUNDING
167,SecurityType,CORP,CORPORATE_BOND
167,SecurityType,CPP,CORPORATE_PRIVATE_PLACEMENT
167,SecurityType,CB,CONVERTIBLE_BOND
167,SecurityType,DUAL,DUAL_CURRENCY
167,SecurityType,XLINKD,INDEXED_LINKED
167,SecurityType,YANK,YANKEE_CORPORATE_BOND
167,SecurityType,CS,COMMON_STOCK
167,SecurityType,PS,PREFERRED_STOCK
167,SecurityType,BRADY,BRADY_BOND
167,SecurityType,TBOND,US_TREASURY_BOND
167,SecurityType,TINT,INTEREST_STRIP_FROM_ANY_BOND_OR_NOTE
167,SecurityType,TIPS,TREASURY_INFLATION_PROTECTED_SECURITIES
167,SecurityType,TCAL,PRINCIPAL_STRIP_OF_A_CALLABLE_BOND_OR_NOTE
167,SecurityType,TPRN,PRINCIPAL_STRIP_FROM_A_NON_CALLABLE_BOND_OR_NOTE
167,SecurityType,UST,US_TREASURY_NOTE_OLD
167,SecurityType,USTB,US_TREASURY_BILL_OLD
167,SecurityType,TERM,TERM_LOAN
167,SecurityType,STRUCT,STRUCTURED_NOTES
373,SessionRejectReason,12,XML_VALIDATION_ERROR
373,SessionRejectReason,17,NON
373,SessionRejectReason,16,INCORRECT_NUM_IN_GROUP_COUNT_FOR_REPEATING_GROUP
373,SessionRejectReason,15,REPEATING_GROUP_FIELDS_OUT_OF_ORDER
373,SessionRejectReason,14,TAG_SPECIFIED_OUT_OF_REQUIRED_ORDER
373,SessionRejectReason,11,INVALID_MSG_TYPE
373,SessionRejectReason,0,INVALID_TAG_NUMBER
373,SessionRejectReason,9,COMP_ID_PROBLEM
373,SessionRejectReason,8,SIGNATURE_PROBLEM
373,SessionRejectReason,7,DECRYPTION_PROBLEM
373,SessionRejectReason,6,INCORRECT_DATA_FORMAT_FOR_VALUE
373,SessionRejectReason,5,VALUE_IS_INCORRECT
373,SessionRejectReason,4,TAG_SPECIFIED_WITHOUT_A_VALUE
373,SessionRejectReason,3,UNDEFINED_TAG
373,SessionRejectReason,10,SENDING_TIME_ACCURACY_PROBLEM
373,SessionRejectReason,13,TAG_APPEARS_MORE_THAN_ONCE
373,SessionRejectReason,2,TAG_NOT_DEFINED_FOR_THIS_MESSAGE_TYPE
373,SessionRejectReason,1,REQUIRED_TAG_MISSING
156,SettlCurrFxRateCalc,D,DIVIDE
156,SettlCurrFxRateCalc,M,MULTIPLY
172,SettlDeliveryType,1,FREE
172,SettlDeliveryType,0,VERSUS
160,SettlInstMode,0,DEFAULT
160,SettlInstMode,4,SPECIFIC_ORDER_FOR_A_SINGLE_ACCOUNT
160,SettlInstMode,3,SPECIFIC_ALLOCATION_ACCOUNT_STANDING
160,SettlInstMode,1,STANDING_INSTRUCTIONS_PROVIDED
160,SettlInstMode,2,SPECIFIC_ALLOCATION_ACCOUNT_OVERRIDING
165,SettlInstSource,2,INSTITUTION
165,SettlInstSource,3,INVESTOR
165,SettlInstSource,1,BROKER_CREDIT
163,SettlInstTransType,N,NEW
163,SettlInstTransType,R,REPLACE
163,SettlInstTransType,C,CANCEL
63,SettlmntTyp,5,T_PLUS4
63,SettlmntTyp,A,T1
63,SettlmntTyp,6,FUTURE
63,SettlmntTyp,3,T_PLUS2
63,SettlmntTyp,2,NEXT_DAY
63,SettlmntTyp,8,SELLERS_OPTION
63,SettlmntTyp,1,CASH
63,SettlmntTyp,7,WHEN_AND_IF_ISSUED
63,SettlmntTyp,0,REGULAR
63,SettlmntTyp,9,T_PLUS5
63,SettlmntTyp,4,T_PLUS3
54,Side,6,SELL_SHORT_EXEMPT
54,Side,B,AS_DEFINED
54,Side,C,OPPOSITE
54,Side,8,CROSS
54,Side,9,CROSS_SHORT
54,Side,1,BUY
54,Side,2,SELL
54,Side,3,BUY_MINUS
54,Side,4,SELL_PLUS
54,Side,A,CROSS_SHORT_EXEMPT
54,Side,5,SELL_SHORT
54,Side,7,UNDISCLOSED
401,SideValueInd,1,SIDE_VALUE1
401,SideValueInd,2,SIDE_VALUE2
377,SolicitedFlag,N,NO
377,SolicitedFlag,Y,YES
169,StandInstDbType,0,OTHER
169,StandInstDbType,1,DTCSID
169,StandInstDbType,3,A_GLOBAL_CUSTODIAN
169,StandInstDbType,2,THOMSON_ALERT
233,StipulationType,ABS,ABSOLUTE_PREPAYMENT_SPEED
233,StipulationType,WALA,WEIGHTED_AVERAGE_LOAN_AGE
233,StipulationType,WAM,WEIGHTED_AVERAGE_MATURITY
233,StipulationType,CPR,CONSTANT_PREPAYMENT_RATE
233,StipulationType,HEP,FINAL_CPR_OF_HOME_EQUITY_PREPAYMENT_CURVE
233,StipulationType,WAL,WEIGHTED_AVERAGE_LIFE_COUPON
233,StipulationType,MHP,PERCENT_OF_MANUFACTURED_HOUSING_PREPAYMENT_CURVE
233,StipulationType,SMM,SINGLE_MONTHLY_MORTALITY
233,StipulationType,MPR,MONTHLY_PREPAYMENT_RATE
233,StipulationType,PSA,PERCENT_OF_BMA_PREPAYMENT_CURVE
233,StipulationType,PPC,PERCENT_OF_PROSPECTUS_PREPAYMENT_CURVE
233,StipulationType,CPP,CONSTANT_PREPAYMENT_PENALTY
233,StipulationType,LOTVAR,LOT_VARIANCE
233,StipulationType,CPY,CONSTANT_PREPAYMENT_YIELD
233,StipulationType,WAC,WEIGHTED_AVERAGE_COUPON
233,StipulationType,ISSUE,ISSUE_DATE
233,StipulationType,MAT,MATURITY_YEAR_AND_MONTH
233,StipulationType,PIECES,NUMBER_OF_PIECES
233,StipulationType,PMAX,POOLS_MAXIMUM
233,StipulationType,PPM,POOLS_PER_MILLION
233,StipulationType,PPL,POOLS_PER_LOT
233,StipulationType,PPT,POOLS_PER_TRADE
233,StipulationType,PROD,PRODUCTION_YEAR
233,StipulationType,TRDVAR,TRADE_VARIANCE
233,StipulationType,GEOG,GEOGRAPHICS
263,SubscriptionRequestType,1,SNAPSHOT_AND_UPDATES
263,SubscriptionRequestType,2,DISABLE_PREVIOUS_SNAPSHOT
263,SubscriptionRequestType,0,SNAPSHOT
495,TaxAdvantageType,19,PROFIT_SHARING_PLAN
495,TaxAdvantageType,11,EMPLOYER_PRIOR_YEAR
495,TaxAdvantageType,12,EMPLOYER_CURRENT_YEAR
495,TaxAdvantageType,13,NON_FUND_PROTOTYPE_IRA
495,TaxAdvantageType,14,NON_FUND_QUALIFIED_PLAN
495,TaxAdvantageType,15,DEFINED_CONTRIBUTION_PLAN
495,TaxAdvantageType,10,EMPLOYEE_CURRENT_YEAR
495,TaxAdvantageType,17,IRA_ROLLOVER
495,TaxAdvantageType,5,MINI_INSURANCE_ISA
495,TaxAdvantageType,16,IRA
